id,admin_country,admin_country_code,admin_name_field,admin_id_field,intersected_area_ha
1,Bolivia,BO,San Ignacio,BO080501,55.14289285618172
2,Bolivia,BO,Mapiri,BO020607,94.7070987577567
24,Bolivia,BO,Magdalena,BO080801,27.413614104279475
33,Bolivia,BO,San Javier,BO080102,5.101490878449149
178,Bolivia,BO,Puerto Villarroel,BO031205,21.317296289450447
202,Bolivia,BO,Nueva Esperanza,BO090501,147.91659398386832
380,Brasil,BR,Almeirim,1500503,1896.5514527230016
389,Brasil,BR,Pedra Branca do Amapari,1600154,110.68217841988508
394,Brasil,BR,Manaus,1302603,72.2569733965806
396,Brasil,BR,Maués,1302900,5648.321279350934
397,Brasil,BR,Lábrea,1302405,238.3811630108691
397,Brasil,BR,Porto Velho,1100205,494.35184075035306
398,Brasil,BR,Calçoene,1600204,641.2384435342688
398,Brasil,BR,Oiapoque,1600501,150.78555497771595
398,Brasil,BR,Pedra Branca do Amapari,1600154,74.49973573323409
398,Brasil,BR,Serra do Navio,1600055,68.64961562322682
398,Brasil,BR,Tartarugalzinho,1600709,482.1514656530701
401,Brasil,BR,Oriximiná,1505304,1671.8980160542603
404,Brasil,BR,Altamira,1500602,2698.9710767879633
404,Brasil,BR,São Félix do Xingu,1507300,859.1916367530707
411,Brasil,BR,Itaituba,1503606,39.27006711990101
428,Brasil,BR,Xambioá,1722107,74.46935074244098
433,Brasil,BR,Parauapebas,1505536,18.88594070487216
438,Brasil,BR,Soure,1507904,27.094006554653845
454,Brasil,BR,Oiapoque,1600501,109.80914465155855
458,Brasil,BR,Presidente Figueiredo,1303536,56.195571508385854
460,Brasil,BR,Itaituba,1503606,4145.423228850092
460,Brasil,BR,Trairão,1508050,1121.2638177783494
465,Brasil,BR,Jutaí,1302306,27.186210634663386
466,Brasil,BR,Caracaraí,1400209,27.151135152448884
467,Brasil,BR,Itapuã do Oeste,1101104,2315.9122684915997
469,Brasil,BR,Itaituba,1503606,31600.21135763986
469,Brasil,BR,Jacareacanga,1503754,2275.318298137141
469,Brasil,BR,Maués,1302900,828.3049139454225
470,Brasil,BR,Manaus,1302603,303.43311690882615
474,Brasil,BR,Jutaí,1302306,26.592787339984266
475,Brasil,BR,Maués,1302900,10.265657014999816
486,Brasil,BR,Barcelos,1300409,41.18678687580462
498,Brasil,BR,Caracaraí,1400209,27.264371203055784
510,Brasil,BR,Borba,1300805,406.96865140065285
512,Brasil,BR,Itaituba,1503606,9.23431601554394
512,Brasil,BR,Jacareacanga,1503754,14493.452370191855
514,Brasil,BR,Altamira,1500602,27.117682673745428
535,Brasil,BR,Maués,1302900,351.0729001728151
540,Brasil,BR,Altamira,1500602,332.7431534447401
541,Brasil,BR,Manicoré,1302702,40.79134475471001
541,Brasil,BR,Novo Aripuanã,1303304,27.131155509018082
543,Brasil,BR,Manaus,1302603,27.04537737972271
551,Brasil,BR,Altamira,1500602,947.2271992421963
551,Brasil,BR,Itaituba,1503606,2700.008293979799
551,Brasil,BR,Trairão,1508050,1907.761244339471
555,Brasil,BR,Almeirim,1500503,935.9869349276448
568,Brasil,BR,Altamira,1500602,144.36522056163795
569,Brasil,BR,Itaituba,1503606,10844.614304070648
569,Brasil,BR,Novo Progresso,1505031,440.16061782792013
570,Brasil,BR,São Félix do Xingu,1507300,61.84095884237712
571,Brasil,BR,Óbidos,1505106,42.98479651318164
572,Brasil,BR,Itaituba,1503606,2131.582402153971
572,Brasil,BR,Trairão,1508050,683.4038700206726
579,Brasil,BR,Nova Bandeirantes,5106158,1983.2082385931246
580,Brasil,BR,Colniza,5103254,75.72570045362279
581,Brasil,BR,Altamira,1500602,65.33397871186652
611,Brasil,BR,Canutama,1300904,35.916415694300944
617,Brasil,BR,Iranduba,1301852,224.47550207448808
617,Brasil,BR,Manacapuru,1302504,178.1128179645452
617,Brasil,BR,Manaus,1302603,3.047069657590932
635,Brasil,BR,Itaituba,1503606,206183.07861574943
635,Brasil,BR,Jacareacanga,1503754,39713.45406428851
635,Brasil,BR,Novo Progresso,1505031,3.2153157811891377
635,Brasil,BR,Trairão,1508050,139.57657704669188
643,Brasil,BR,Itaituba,1503606,33.99027106278683
643,Brasil,BR,Novo Progresso,1505031,4493.624275743539
648,Brasil,BR,Trairão,1508050,27.216420043993136
651,Brasil,BR,Itaituba,1503606,2865.888522865272
651,Brasil,BR,Trairão,1508050,2610.1463094899505
653,Brasil,BR,Pindaré-Mirim,2108504,82.13622425781932
661,Brasil,BR,Ananindeua,1500800,67.68112925944389
661,Brasil,BR,Belém,1501402,0.009676713263440858
672,Brasil,BR,Alcântara,2100204,40.95323077040112
672,Brasil,BR,Carutapera,2102903,27.43955145825533
672,Brasil,BR,Cândido Mendes,2102606,267.7221083983889
672,Brasil,BR,Godofredo Viana,2104305,99.51195447674222
