id,admin_country,admin_country_code,admin_name_field,admin_id_field,intersected_area_ha
486,Brasil,BR,Barcelos,1300409,41.18678593907656
498,Brasil,BR,Caracaraí,1400209,27.26437120305579
510,Brasil,BR,Borba,1300805,448.36262135125656
510,Brasil,BR,Novo Aripuanã,1303304,41.38428482415064
512,Brasil,BR,Itaituba,1503606,10.198141272267543
512,Brasil,BR,Jacareacanga,1503754,21488.88693775107
514,Brasil,BR,Altamira,1500602,81.34832948408761
519,Brasil,BR,Altamira,1500602,37.86813066541036
535,Brasil,BR,Maués,1302900,1662.947142353607
540,Brasil,BR,Altamira,1500602,353.1126654646575
541,Brasil,BR,Manicoré,1302702,40.79134475471001
541,Brasil,BR,Novo Aripuanã,1303304,95.04917844453945
543,Brasil,BR,Manaus,1302603,54.09559445417314
550,Brasil,BR,Apuí,1300144,28.261434727871343
551,Brasil,BR,Altamira,1500602,957.9193162621837
551,Brasil,BR,Itaituba,1503606,3166.32963361796
551,Brasil,BR,Trairão,1508050,2887.892323289887
555,Brasil,BR,Almeirim,1500503,1783.8538250665292
568,Brasil,BR,Altamira,1500602,225.6430529318579
569,Brasil,BR,Itaituba,1503606,13887.566027450235
569,Brasil,BR,Novo Progresso,1505031,528.969057152854
570,Brasil,BR,São Félix do Xingu,1507300,63.40835006893847
571,Brasil,BR,Óbidos,1505106,57.664481579526715
572,Brasil,BR,Itaituba,1503606,2632.4221472477516
572,Brasil,BR,Trairão,1508050,860.2508990572378
575,Brasil,BR,Cruzeiro do Sul,1200203,42.762348121375766
579,Brasil,BR,Nova Bandeirantes,5106158,2894.6005410637968
580,Brasil,BR,Colniza,5103254,96.37734895522242
581,Brasil,BR,Altamira,1500602,65.33397871186652
586,Brasil,BR,Japurá,1302108,54.53803447728764
587,Brasil,BR,Jutaí,1302306,81.86309948901102
605,Brasil,BR,Manaus,1302603,27.074468812563502
611,Brasil,BR,Canutama,1300904,35.916415694300944
617,Brasil,BR,Iranduba,1301852,266.14864463366655
617,Brasil,BR,Manacapuru,1302504,412.82932707589003
617,Brasil,BR,Manaus,1302603,3.0470696576145895
635,Brasil,BR,Itaituba,1503606,302969.6360642151
635,Brasil,BR,Jacareacanga,1503754,56765.704477969186
635,Brasil,BR,Novo Progresso,1505031,10.191348463450934
635,Brasil,BR,Trairão,1508050,139.57657696963687
637,Brasil,BR,Cláudia,5103056,5.138687004432622
643,Brasil,BR,Itaituba,1503606,65.68030970373539
643,Brasil,BR,Novo Progresso,1505031,10256.033181994228
648,Brasil,BR,Trairão,1508050,394.15249206684507
651,Brasil,BR,Itaituba,1503606,3846.7765302980065
651,Brasil,BR,Trairão,1508050,3378.583487613931
653,Brasil,BR,Monção,2106904,54.72749348340796
653,Brasil,BR,Pindaré-Mirim,2108504,102.66715534508097
653,Brasil,BR,Santa Helena,2109809,41.05041031860684
661,Brasil,BR,Ananindeua,1500800,67.68112925686636
661,Brasil,BR,Belém,1501402,0.009676713263440858
672,Brasil,BR,Alcântara,2100204,40.95323077040112
672,Brasil,BR,Carutapera,2102903,274.3772413117228
672,Brasil,BR,Cândido Mendes,2102606,289.7894863552557
672,Brasil,BR,Godofredo Viana,2104305,262.6314359425123
672,Brasil,BR,Luís Domingues,2106201,867.1392069564373
687,Brasil,BR,Ananindeua,1500800,10.592965591223718
687,Brasil,BR,Marituba,1504422,0.4812649048827948
706,Brasil,BR,Marabá,1504208,551.0223149212608
716,Brasil,BR,Parauapebas,1505536,62.27436118045427
735,Colombia,CO,Guainía,94,143.51672905862387
744,Colombia,CO,Cauca,19,33.777225910993984
899,Ecuador,EC,ARCHIDONA,1503,82.82908499684225
899,Ecuador,EC,EL CHACO,1504,82.7875289489836
909,Ecuador,EC,YANTZAZA,1905,2.5360533373560226
934,Guyana_Francesa,GF,Roura,GF1310,4158.115507433187
936,Guyana_Francesa,GF,Camopi,GF1356,724.6844067382003
936,Guyana_Francesa,GF,Maripasoula,GF2353,24.10952824303216
936,Guyana_Francesa,GF,Papaïchton,GF2362,73.17836040928647
936,Guyana_Francesa,GF,Saül,GF2352,61.471986328955886
940,Guyana_Francesa,GF,Saint-Élie,GF1358,46.39161574771142
942,Guyana_Francesa,GF,Saint-Laurent-du-Maroni,GF2311,3022.3934154136264
944,Guyana_Francesa,GF,Roura,GF1310,107.7978312021452
945,Guyana_Francesa,GF,Maripasoula,GF2353,1458.248748579418
945,Guyana_Francesa,GF,Papaïchton,GF2362,1041.2565355756315
945,Guyana_Francesa,GF,Saül,GF2352,130.94086073985125
945,Suriname,SR,Sipaliwini,SR09,51.87960689566809
948,Guyana_Francesa,GF,Roura,GF1310,29.435036818256314
951,Guyana_Francesa,GF,Papaïchton,GF2362,360.9480416548898
956,Guyana,GY,Potaro-Siparuni,GY08,158.66737820650587
957,Guyana,GY,Potaro-Siparuni,GY08,25.422075136288196
959,Peru,PE,MANU,1702,21.04879491361027
976,Peru,PE,OXAPAMPA,1903,145.7947799971996
978,Peru,PE,UCAYALI,1606,187.01841872470789
983,Peru,PE,REQUENA,1605,310.1061008916437
983,Peru,PE,UCAYALI,1606,594.5558838016118
987,Peru,PE,TAMBOPATA,1701,1813.8728225146879
1005,Peru,PE,LA CONVENCION,0809,67.82822144419711
1011,Peru,PE,LA CONVENCION,0809,27.127972722632922
1013,Peru,PE,SATIPO,1206,27.264924135767117
1021,Peru,PE,MARISCAL CACERES,2206,136.03983880808258
1022,Peru,PE,MARISCAL CACERES,2206,1.5515403853373344
1030,Peru,PE,OXAPAMPA,1903,145.7947799971996
1040,Peru,PE,PUERTO INCA,1009,122.97001560040925
1041,Peru,PE,CARABAYA,2103,27.44347941234838
1041,Peru,PE,SANDIA,2112,25.095198198163903
1041,Peru,PE,TAMBOPATA,1701,3791.181016935087
1059,Peru,PE,MARISCAL CACERES,2206,110.05744734338532
1062,Peru,PE,MAYNAS,1601,54.35683900574206
1065,Peru,PE,RIOJA,2208,41.35287581963699
1070,Peru,PE,CORONEL PORTILLO,2501,27.20541191553583
1073,Peru,PE,MANU,1702,16551.77027811154
1073,Peru,PE,QUISPICANCHI,0812,27.499308456186274
1074,Peru,PE,LA CONVENCION,0809,67.4637221275341
1082,Peru,PE,TAMBOPATA,1701,27798.47248487641
1086,Peru,PE,LA CONVENCION,0809,40.680600088970884
1106,Peru,PE,LAMAS,2205,54.95725757888861
1194,Peru,PE,MAYNAS,1601,1.6958665791532506
1299,Peru,PE,TAMBOPATA,1701,2.426411065780268
1301,Peru,PE,MANU,1702,0.036599458220263545
1324,Suriname,SR,Brokopondo,SR01,2116.2767239748464
1327,Suriname,SR,Brokopondo,SR01,1297.7499484750745
1333,Venezuela,VE,Guayapo,VE020404,257.97902534088587
1334,Venezuela,VE,Barceloneta,VE070702,11068.249259325543
1335,Venezuela,VE,Dalla Costa,VE070902,488.3547967012337
1337,Venezuela,VE,Pedro Cova,VE070603,6143.9928327037505
1337,Venezuela,VE,Sección Capital Roscio,VE070801,1860.607156925536
1337,Venezuela,VE,Sección Capital el Callao,VE070301,579.7978742765587
1339,Guyana,GY,Barima-Waini,GY01,1367.5320601727683
1339,Guyana,GY,Cuyuni-Mazaruni,GY07,1151.3373698293065
1339,Venezuela,VE,Almirante Luis Brión,VE100102,683.9076050867641
1339,Venezuela,VE,Dalla Costa,VE070902,17444.8259695607
1339,Venezuela,VE,Francisco Aniceto Lugo,VE100103,2766.683884151294
1339,Venezuela,VE,San Isidro,VE070903,37555.4210376574
1339,Venezuela,VE,Sección Capital Sifontes,VE070901,9662.819814173916
1341,Venezuela,VE,Barceloneta,VE070702,560.2468878862577
1341,Venezuela,VE,Ikabaru,VE070402,128.79269463219092
1341,Venezuela,VE,Pedro Cova,VE070603,47.823117401551485
1341,Venezuela,VE,San Isidro,VE070903,173.8029888334852
1341,Venezuela,VE,Sección Capital Gran Sabana,VE070401,3896.980189384709
1343,Venezuela,VE,Solano,VE020701,142.40496185799097
1344,Venezuela,VE,Medio Ventuari,VE020602,43.5334358158772
1345,Venezuela,VE,Ascensión Farreras,VE070203,27.553673002120462
1348,Venezuela,VE,Yacapana,VE020202,6381.376108548462
1350,Venezuela,VE,Ariapo,VE071002,989.5191924054669
1350,Venezuela,VE,Ascensión Farreras,VE070203,27.553673002120462
1350,Venezuela,VE,Barceloneta,VE070702,497.86475984632733
1350,Venezuela,VE,Medio Ventuari,VE020602,43.5334358158772
1350,Venezuela,VE,Motiaco,VE071005,82.30244555596093
1356,Venezuela,VE,Guayapo,VE020404,230.80891546002127
1356,Venezuela,VE,Medio Ventuari,VE020602,27.072630437863868
1359,Venezuela,VE,Marawaka,VE020103,123.53593811291738
1367,Venezuela,VE,Ariapo,VE071002,16.521842455472637
1367,Venezuela,VE,Barceloneta,VE070702,497.8647583612064
1371,Venezuela,VE,Mavaca,VE020104,355.82531933921524
1371,Venezuela,VE,Sierra Parima,VE020105,1230.3941758920803
