id,admin_country,admin_country_code,admin_name_field,admin_id_field,intersected_area_ha
15,Bolivia,BO,Reyes,BO080301,13.03990016034797
29,Bolivia,BO,Magdalena,BO080801,27.413614104279475
82,Bolivia,BO,Guanay,BO020602,51.022512363706234
82,Bolivia,BO,Mapiri,BO020607,119.17714152987912
109,Bolivia,BO,San Ignacio,BO080501,55.14289285618172
131,Bolivia,BO,TIOC-TIM,BO080901,27.59333248474399
147,Bolivia,BO,Magdalena,BO080801,27.43385730508602
172,Brasil,BR,Altamira,1500602,1276.3478026633989
201,Brasil,BR,São Félix do Xingu,1507300,2050.8616219080463
228,Brasil,BR,Itaituba,1503606,85.6827020580982
228,Brasil,BR,Jacareacanga,1503754,47780.6194949034
231,Brasil,BR,Espigão D'Oeste,1100098,801.916962768875
235,Brasil,BR,São José do Xingu,5107354,1.2908403236500403
247,Brasil,BR,Almeirim,1500503,27.06476851535734
251,Brasil,BR,Itaituba,1503606,1080.0918480738596
258,Brasil,BR,Querência,5107065,68.7882731672422
264,Brasil,BR,Anapu,1500859,2535.635681748247
266,Brasil,BR,Chupinguaia,1100924,19.763075796419628
273,Brasil,BR,São Gabriel da Cachoeira,1303809,145.1137620643774
297,Brasil,BR,Guajará-Mirim,1100106,27.51392426631814
308,Brasil,BR,Alto Alegre,1400050,5030.216839939027
308,Brasil,BR,Amajari,1400027,2668.2249849845816
308,Brasil,BR,Barcelos,1300409,68.67142583227593
308,Brasil,BR,Iracema,1400282,7301.241781154209
308,Brasil,BR,Mucajaí,1400308,4365.886070422546
308,Venezuela,VE,Ikabaru,VE070402,27.247011195034535
313,Brasil,BR,Nova Esperança do Piriá,1504950,13.405564417583548
313,Brasil,BR,Paragominas,1505502,14.094080364145798
325,Brasil,BR,Bom Jesus do Tocantins,1501576,56.353205543764574
342,Brasil,BR,Guajará-Mirim,1100106,70.91185830622098
366,Brasil,BR,Juína,5105150,33.977416037908235
406,Brasil,BR,Aripuanã,5101407,621.0317836581012
442,Brasil,BR,Normandia,1400407,21.018666079390947
442,Brasil,BR,Uiramutã,1400704,94.82631609086948
445,Brasil,BR,Apiacás,5100805,41.0925123404343
446,Brasil,BR,Bannach,1501253,595.8698112110333
446,Brasil,BR,Cumaru do Norte,1502764,15478.485347054497
446,Brasil,BR,Ourilândia do Norte,1505437,33581.80751125324
446,Brasil,BR,São Félix do Xingu,1507300,102.85925790948465
446,Brasil,BR,Tucumã,1508084,159.5260654611952
449,Brasil,BR,Altamira,1500602,171.47287826195824
454,Brasil,BR,Vilhena,1100304,1273.598925494571
462,Brasil,BR,Altamira,1500602,223.56139294610642
470,Brasil,BR,Pau D'Arco,1505551,7.276045360997922
470,Brasil,BR,Redenção,1506138,35.66677171409958
472,Brasil,BR,Boa Vista,1400100,27.06995474604729
499,Brasil,BR,Rondolândia,5107578,118.42260888458341
501,Brasil,BR,Jacareacanga,1503754,2608.55941380378
516,Brasil,BR,Rondolândia,5107578,233.87633444007048
523,Brasil,BR,Humaitá,1301704,27.241700310687342
523,Brasil,BR,Manicoré,1302702,1088.4169954341198
530,Brasil,BR,Novo Aripuanã,1303304,2267.7715467669086
537,Colombia,CO,Putumayo,86,171.37180683246334
598,Colombia,CO,Guainía,94,178.92149631575055
650,Colombia,CO,Guainía,94,75.76419047279424
658,Colombia,CO,Guainía,94,143.51672905862387
704,Colombia,CO,Caquetá,18,27.100503546061653
721,Colombia,CO,Cauca,19,27.480884557355747
734,Colombia,CO,Vaupés,97,41.286336169159
752,Colombia,CO,Guainía,94,143.15395523142212
784,Colombia,CO,Cauca,19,7.377511855764117
820,Ecuador,EC,CASCALES,2106,82.98897174844106
820,Ecuador,EC,LAGO AGRIO,2101,2.2082567808814133
851,Ecuador,EC,EL PANGUI,1906,8.455720266916993
851,Ecuador,EC,YANTZAZA,1905,16.014565493271398
858,Ecuador,EC,SANTIAGO,1405,83.27902986238666
884,Ecuador,EC,NANGARITZA,1903,192.3999972127361
887,Ecuador,EC,EL PANGUI,1906,24.555957933065915
899,Ecuador,EC,FRANCISCO DE ORELLANA,2201,22.864625791062934
905,Ecuador,EC,YANTZAZA,1905,325.1664876188917
919,Ecuador,EC,CASCALES,2106,14.367296694406974
919,Ecuador,EC,LAGO AGRIO,2101,9.85576326241785
1001,Ecuador,EC,LAGO AGRIO,2101,65.81144318993867
1024,Ecuador,EC,GUALAQUIZA,1402,3.4944775789777633
1030,Ecuador,EC,YACUAMBI,1904,40.28020147784135
1077,Ecuador,EC,CASCALES,2106,55.01512042273497
1082,Ecuador,EC,ZAMORA,1901,64.1575924921345
1105,Ecuador,EC,FRANCISCO DE ORELLANA,2201,30.079004632744663
1110,Ecuador,EC,NANGARITZA,1903,54.39864338691176
1130,Ecuador,EC,ZAMORA,1901,106.72921891742766
1146,Ecuador,EC,NANGARITZA,1903,56.62469382004127
1169,Ecuador,EC,ZAMORA,1901,34.374281502538594
1184,Ecuador,EC,NANGARITZA,1903,46.82602139310465
1184,Ecuador,EC,PAQUISHA,1909,314.8696574678769
1270,Ecuador,EC,LAGO AGRIO,2101,3.0660614698802537
1344,Ecuador,EC,GUALAQUIZA,1402,82.16771175469846
1348,Ecuador,EC,PAQUISHA,1909,17.328456516312556
1350,Ecuador,EC,ZAMORA,1901,61.1516044339173
1352,Ecuador,EC,YACUAMBI,1904,67.81553974158871
1396,Ecuador,EC,LIMÓN INDANZA,1403,2.7146783466086064
1406,Ecuador,EC,GUALAQUIZA,1402,67.68448263607962
1408,Ecuador,EC,GUALAQUIZA,1402,22.38796503151659
1408,Ecuador,EC,SAN JUAN BOSCO,1408,205.07555139731667
1422,Ecuador,EC,MERA,1602,27.042412022495824
1438,Ecuador,EC,NANGARITZA,1903,41.64046364787277
1438,Ecuador,EC,PAQUISHA,1909,37.57740322275992
1443,Ecuador,EC,NANGARITZA,1903,56.419251518601484
1449,Ecuador,EC,NANGARITZA,1903,776.6480671229695
1458,Ecuador,EC,NANGARITZA,1903,41.70722685908355
1491,Ecuador,EC,EL PANGUI,1906,15.625927321390828
1492,Ecuador,EC,EL PANGUI,1906,2.182701086706031
1493,Ecuador,EC,EL PANGUI,1906,140.75024451662824
1494,Ecuador,EC,EL PANGUI,1906,118.22022150058835
1496,Ecuador,EC,EL PANGUI,1906,0.28446465197423937
1497,Ecuador,EC,EL PANGUI,1906,175.49105739466341
1517,Guyana_Francesa,GF,Camopi,GF1356,49.18808100355742
1518,Guyana_Francesa,GF,Saint-Laurent-du-Maroni,GF2311,7.628162573828101
1532,Guyana_Francesa,GF,Maripasoula,GF2353,664.7038707794628
1532,Suriname,SR,Sipaliwini,SR09,0.09431878691150153
1533,Guyana_Francesa,GF,Roura,GF1310,41.25410490674669
1544,Guyana,GY,Cuyuni-Mazaruni,GY07,96.30583878742537
1548,Guyana,GY,Barima-Waini,GY01,2240.2154884328684
1551,Guyana,GY,Cuyuni-Mazaruni,GY07,121.59330714510679
1551,Venezuela,VE,San Isidro,VE070903,29.587310270877694
1552,Guyana,GY,Potaro-Siparuni,GY08,47.24634946229159
1552,Guyana,GY,Upper Takutu-Upper Essequibo,GY09,219.34891276606646
1557,Guyana,GY,Barima-Waini,GY01,0.7301565405607781
1571,Guyana,GY,Barima-Waini,GY01,231.9404177107514
1575,Guyana,GY,Barima-Waini,GY01,27.543344494724654
1576,Guyana,GY,Potaro-Siparuni,GY08,399.102429685896
1578,Guyana,GY,Cuyuni-Mazaruni,GY07,369.66125377249716
1592,Guyana,GY,Cuyuni-Mazaruni,GY07,1553.173315264093
1594,Guyana,GY,Barima-Waini,GY01,77.28039560909893
1595,Guyana,GY,Potaro-Siparuni,GY08,270.09292891188545
1596,Guyana,GY,Cuyuni-Mazaruni,GY07,849.0188816330775
1599,Guyana,GY,Cuyuni-Mazaruni,GY07,350.6680242147184
1606,Guyana,GY,Barima-Waini,GY01,75.97713500795759
1622,Guyana,GY,Potaro-Siparuni,GY08,749.0708416267863
1625,Guyana,GY,Potaro-Siparuni,GY08,915.6616465849371
1629,Guyana,GY,Cuyuni-Mazaruni,GY07,47.39177573076258
1632,Guyana,GY,Cuyuni-Mazaruni,GY07,553.2150480247935
1632,Guyana,GY,Essequibo Islands-West Demerara,GY03,196.71373931970308
1641,Guyana,GY,Upper Demerara-Berbice,GY10,222.6326455052578
1642,Guyana,GY,Barima-Waini,GY01,524.7004057434718
1646,Guyana,GY,Cuyuni-Mazaruni,GY07,574.5755116644543
2144,Peru,PE,PUERTO INCA,1009,0.17206546626762692
2275,Peru,PE,LA CONVENCION,0809,27.147621355226228
2416,Peru,PE,TAMBOPATA,1701,189.74677585542537
2417,Peru,PE,TAMBOPATA,1701,1159.5167077092879
2418,Peru,PE,TAMBOPATA,1701,2125.6717265311527
2564,Peru,PE,CORONEL PORTILLO,2501,27.20541191553583
2578,Peru,PE,TAMBOPATA,1701,399.7807956729447
2618,Peru,PE,MANU,1702,82.27920023916732
2677,Peru,PE,MANU,1702,3105.8596298831835
2678,Peru,PE,MANU,1702,4535.573973971018
2709,Peru,PE,TAMBOPATA,1701,156.9123459679465
2790,Peru,PE,TAMBOPATA,1701,3536.6467002263475
2791,Peru,PE,TAMBOPATA,1701,197.3818831234214
2868,Peru,PE,MANU,1702,17.688391120374117
2917,Peru,PE,MANU,1702,1028.2620238749482
2974,Peru,PE,MANU,1702,1.794846095961416
2975,Peru,PE,MANU,1702,3170.799034796139
2976,Peru,PE,MANU,1702,1264.8011663661896
2983,Peru,PE,LORETO,1603,27.461644229552046
3080,Peru,PE,TAMBOPATA,1701,1172.918009785504
3434,Peru,PE,TAMBOPATA,1701,32.55257743562344
3560,Peru,PE,LAMAS,2205,27.470662410981294
3564,Peru,PE,TAMBOPATA,1701,173.97897743364825
3565,Peru,PE,MANU,1702,1603.3104514847355
3633,Peru,PE,TAMBOPATA,1701,173.97897743364825
3634,Peru,PE,MANU,1702,1603.3104514847355
3656,Peru,PE,REQUENA,1605,27.224244260497038
3675,Venezuela,VE,Pijiguaos,VE070206,94.90970234177571
3679,Venezuela,VE,Medio Ventuari,VE020602,27.072630437863868
3680,Venezuela,VE,Medio Ventuari,VE020602,27.050854828848852
3684,Venezuela,VE,Comunidad,VE020502,27.212160088390835
3686,Guyana,GY,Cuyuni-Mazaruni,GY07,840.3691835459267
3686,Venezuela,VE,Dalla Costa,VE070902,1847.2230238031214
3686,Venezuela,VE,San Isidro,VE070903,241.13231556121963
3699,Venezuela,VE,Guainiamo,VE070204,302.23547927590334
3700,Guyana,GY,Barima-Waini,GY01,904.5769225852796
3700,Venezuela,VE,Sección Capital Sifontes,VE070901,3714.811906514325
3702,Brasil,BR,Amajari,1400027,1.3345907179040906e-07
3702,Venezuela,VE,Barceloneta,VE070702,3006.6396897042346
3702,Venezuela,VE,Ikabaru,VE070402,12467.25410876857
