id,admin_country,admin_country_code,admin_name_field,admin_id_field,intersected_area_ha
15,Bolivia,BO,Reyes,BO080301,13.03990016034797
29,Bolivia,BO,Magdalena,BO080801,27.413614104279475
82,Bolivia,BO,Mapiri,BO020607,40.84691203749932
109,Bolivia,BO,San Ignacio,BO080501,55.14289285618172
172,Brasil,BR,Altamira,1500602,877.8808268750961
201,Brasil,BR,São Félix do Xingu,1507300,1704.8455795354903
228,Brasil,BR,Itaituba,1503606,78.73737799783277
228,Brasil,BR,Jacareacanga,1503754,32530.41762747342
231,Brasil,BR,Espigão D'Oeste,1100098,555.9259463925652
235,Brasil,BR,São José do Xingu,5107354,1.290844507135663
251,Brasil,BR,Itaituba,1503606,872.4963740955927
258,Brasil,BR,Querência,5107065,68.7882731672422
264,Brasil,BR,Anapu,1500859,2036.8705995649616
266,Brasil,BR,Chupinguaia,1100924,19.763075796419628
273,Brasil,BR,São Gabriel da Cachoeira,1303809,68.0819200248304
297,Brasil,BR,Guajará-Mirim,1100106,27.51392426631814
308,Brasil,BR,Alto Alegre,1400050,1352.8568775733245
308,Brasil,BR,Amajari,1400027,811.6896204879907
308,Brasil,BR,Barcelos,1300409,41.18678687580462
308,Brasil,BR,Iracema,1400282,1477.97111806903
308,Brasil,BR,Mucajaí,1400308,1651.9048845027655
308,Venezuela,VE,Ikabaru,VE070402,27.247011195034535
313,Brasil,BR,Nova Esperança do Piriá,1504950,13.405564417583548
313,Brasil,BR,Paragominas,1505502,14.094080364145798
325,Brasil,BR,Bom Jesus do Tocantins,1501576,56.353205543764574
342,Brasil,BR,Guajará-Mirim,1100106,70.91185830622098
366,Brasil,BR,Juína,5105150,33.977416037908235
406,Brasil,BR,Aripuanã,5101407,283.714460303835
442,Brasil,BR,Normandia,1400407,21.018666079390947
442,Brasil,BR,Uiramutã,1400704,67.73102619436656
445,Brasil,BR,Apiacás,5100805,27.396088460724144
446,Brasil,BR,Bannach,1501253,395.8145412837015
446,Brasil,BR,Cumaru do Norte,1502764,9964.706683167278
446,Brasil,BR,Ourilândia do Norte,1505437,22589.688426679844
446,Brasil,BR,Tucumã,1508084,127.41256705313879
449,Brasil,BR,Altamira,1500602,40.57127500593691
454,Brasil,BR,Vilhena,1100304,941.3899513151737
462,Brasil,BR,Altamira,1500602,121.93920283573568
470,Brasil,BR,Pau D'Arco,1505551,7.276045360997922
470,Brasil,BR,Redenção,1506138,35.66677171409958
472,Brasil,BR,Boa Vista,1400100,27.06995474604729
501,Brasil,BR,Jacareacanga,1503754,1506.4328629887946
516,Brasil,BR,Rondolândia,5107578,212.46951299084196
523,Brasil,BR,Humaitá,1301704,27.241700310687342
523,Brasil,BR,Manicoré,1302702,209.7239453279042
530,Brasil,BR,Novo Aripuanã,1303304,2118.4266004487718
537,Colombia,CO,Putumayo,86,171.37180683246334
598,Colombia,CO,Guainía,94,54.45457157221339
650,Colombia,CO,Guainía,94,55.32227669511078
658,Colombia,CO,Guainía,94,129.84610196153153
721,Colombia,CO,Cauca,19,27.480884557355747
734,Colombia,CO,Vaupés,97,41.28633616915901
752,Colombia,CO,Guainía,94,61.345668740611664
851,Ecuador,EC,EL PANGUI,1906,2.1090147460604776
851,Ecuador,EC,YANTZAZA,1905,13.377082848077238
858,Ecuador,EC,SANTIAGO,1405,69.74407510899822
884,Ecuador,EC,NANGARITZA,1903,20.945256167207297
887,Ecuador,EC,EL PANGUI,1906,24.555957933065912
905,Ecuador,EC,YANTZAZA,1905,216.79482521136376
1082,Ecuador,EC,ZAMORA,1901,40.68717165077221
1110,Ecuador,EC,NANGARITZA,1903,31.127318938435195
1146,Ecuador,EC,NANGARITZA,1903,18.84965518636713
1184,Ecuador,EC,NANGARITZA,1903,37.247161071260706
1184,Ecuador,EC,PAQUISHA,1909,201.67060884889526
1352,Ecuador,EC,YACUAMBI,1904,40.69175893253875
1408,Ecuador,EC,SAN JUAN BOSCO,1408,22.91344531964997
1449,Ecuador,EC,NANGARITZA,1903,215.3148402367571
1493,Ecuador,EC,EL PANGUI,1906,74.10065992353687
1532,Guyana_Francesa,GF,Maripasoula,GF2353,398.8540416738812
1533,Guyana_Francesa,GF,Roura,GF1310,27.503743295781472
1544,Guyana,GY,Cuyuni-Mazaruni,GY07,54.3465845645254
1548,Guyana,GY,Barima-Waini,GY01,1668.3868333732687
1551,Guyana,GY,Cuyuni-Mazaruni,GY07,116.27121913545977
1551,Venezuela,VE,San Isidro,VE070903,24.267842372162132
1552,Guyana,GY,Potaro-Siparuni,GY08,37.53123938365953
1552,Guyana,GY,Upper Takutu-Upper Essequibo,GY09,219.34891277406405
1571,Guyana,GY,Barima-Waini,GY01,210.03245835000294
1576,Guyana,GY,Potaro-Siparuni,GY08,348.7182428833804
1578,Guyana,GY,Cuyuni-Mazaruni,GY07,190.2999084328263
1592,Guyana,GY,Cuyuni-Mazaruni,GY07,875.9157958073655
1594,Guyana,GY,Barima-Waini,GY01,35.88292352459788
1595,Guyana,GY,Potaro-Siparuni,GY08,109.42500718296792
1596,Guyana,GY,Cuyuni-Mazaruni,GY07,644.7652774168639
1599,Guyana,GY,Cuyuni-Mazaruni,GY07,104.36903621371971
1606,Guyana,GY,Barima-Waini,GY01,55.25167536760426
1622,Guyana,GY,Potaro-Siparuni,GY08,455.9164283357639
1625,Guyana,GY,Potaro-Siparuni,GY08,637.496608472509
1632,Guyana,GY,Cuyuni-Mazaruni,GY07,403.27707920108065
1632,Guyana,GY,Essequibo Islands-West Demerara,GY03,159.41134808219692
1641,Guyana,GY,Upper Demerara-Berbice,GY10,215.77245213155487
1642,Guyana,GY,Barima-Waini,GY01,344.93788277376615
1646,Guyana,GY,Cuyuni-Mazaruni,GY07,314.62394248332816
2275,Peru,PE,LA CONVENCION,0809,27.147621355226228
2416,Peru,PE,TAMBOPATA,1701,122.4233532811092
2417,Peru,PE,TAMBOPATA,1701,694.0846926916939
2418,Peru,PE,TAMBOPATA,1701,1517.3534578548415
2578,Peru,PE,TAMBOPATA,1701,235.15537376803542
2618,Peru,PE,MANU,1702,57.03056927808559
2677,Peru,PE,MANU,1702,2404.7913674786687
2678,Peru,PE,MANU,1702,4468.592777487552
2709,Peru,PE,TAMBOPATA,1701,70.3544954433827
2790,Peru,PE,TAMBOPATA,1701,2861.703046511273
2791,Peru,PE,TAMBOPATA,1701,197.38188354788196
2868,Peru,PE,MANU,1702,12.043136813266266
2917,Peru,PE,MANU,1702,375.40527312682525
2974,Peru,PE,MANU,1702,1.794846095961416
2975,Peru,PE,MANU,1702,2481.6210317429845
2976,Peru,PE,MANU,1702,1043.2795410939452
3080,Peru,PE,TAMBOPATA,1701,529.074919031669
3434,Peru,PE,TAMBOPATA,1701,7.014841023111489
3560,Peru,PE,LAMAS,2205,27.470662410981294
3564,Peru,PE,TAMBOPATA,1701,80.96239983793721
3565,Peru,PE,MANU,1702,865.3347891677465
3633,Peru,PE,TAMBOPATA,1701,80.96239983793721
3634,Peru,PE,MANU,1702,865.3347891677465
3656,Peru,PE,REQUENA,1605,27.224244260497038
3675,Venezuela,VE,Pijiguaos,VE070206,54.23460984277277
3679,Venezuela,VE,Medio Ventuari,VE020602,27.072630437863875
3680,Venezuela,VE,Medio Ventuari,VE020602,27.05085482884886
3686,Guyana,GY,Cuyuni-Mazaruni,GY07,629.2339578165071
3686,Venezuela,VE,Dalla Costa,VE070902,1135.6271225356072
3686,Venezuela,VE,San Isidro,VE070903,155.6261838217243
3699,Venezuela,VE,Guainiamo,VE070204,219.37939222794043
3700,Guyana,GY,Barima-Waini,GY01,431.70554963857404
3700,Venezuela,VE,Sección Capital Sifontes,VE070901,1597.5117443936354
3702,Brasil,BR,Amajari,1400027,1.334590717874562e-07
3702,Venezuela,VE,Barceloneta,VE070702,2357.1845820606195
3702,Venezuela,VE,Ikabaru,VE070402,10373.791453933669
3702,Venezuela,VE,Sección Capital Gran Sabana,VE070401,152.13469327834864
3703,Guyana,GY,Cuyuni-Mazaruni,GY07,144.81434997280297
3703,Venezuela,VE,Barceloneta,VE070702,20692.76069288564
3703,Venezuela,VE,Dalla Costa,VE070902,10115.092572762615
3703,Venezuela,VE,Ikabaru,VE070402,2015.9226649424777
3703,Venezuela,VE,Pedro Cova,VE070603,4322.217784644104
3703,Venezuela,VE,San Isidro,VE070903,29519.113907666528
3703,Venezuela,VE,Sección Capital Gran Sabana,VE070401,5547.422794995441
3705,Venezuela,VE,Ariapo,VE071002,304.9314569734317
3705,Venezuela,VE,Barceloneta,VE070702,103.30533388563752
3708,Venezuela,VE,Sierra Parima,VE020105,41.074131502107484
3713,Venezuela,VE,Solano,VE020701,142.40496181141177
3715,Venezuela,VE,Medio Ventuari,VE020602,292.2954780070118
3723,Venezuela,VE,Yacapana,VE020202,4549.663859488328
